case_id,snapshot_at,created_at,channel,case_type,category,subcategory,priority,sla_target_hours,first_response_time_hours,resolution_time_hours,status,resolution_code,escalated,assigned_team,escalation_team,customer_tenure_months,plan_tier,region_uk,age_band,gender,case_summary,sentiment,csat_score,tags
ND-2025-002224,2026-01-01T00:00:00Z,2025-12-11T09:00:05Z,in_app,incident,performance_outage,latency_spike,High,8.0,1.8,5.5,solved,fixed,false,engineering,"",28,Pro,London,25-34,M,"Polaris boards are loading very slowly this morning.",Negative,3,"latency; slow; loading; polaris"
ND-2025-002225,2026-01-01T00:00:00Z,2025-12-11T11:25:30Z,email,service_request,billing_payments,plan_change_billing,Medium,24.0,18.0,26.5,solved,fixed,false,billing,"",13,Standard,Wales,45-54,F,"Downgrading to Free tier for the new year.",Neutral,5,"downgrade; subscription; plan_change"
ND-2025-002226,2026-01-01T00:00:00Z,2025-12-11T14:40:12Z,phone,incident,access_permissions,account_locked,Urgent,4.0,0.2,1.5,solved,fixed,false,operations,"",5,Standard,South West,55-64,M,"Locked out of Orbit ID cannot access invoices.",Negative,2,"locked_out; orbit_id; password; invoice"
ND-2025-002227,2026-01-01T00:00:00Z,2025-12-12T08:15:55Z,email,service_request,account_admin,account_closure,Medium,24.0,5.5,23.1,solved,fixed,false,operations,"",19,Pro,North East,35-44,F,"Please process account closure before renewal date.",Neutral,"","closure; admin; subscription"
ND-2025-002228,2026-01-01T00:00:00Z,2025-12-12T10:30:33Z,webchat,service_request,data_reporting,export_issue,High,8.0,1.5,4.8,solved,workaround,false,data,"",30,Enterprise,London,25-34,M,"Urgent export needed CSV format failing.",Negative,4,"export; csv; polaris; bug"
ND-2025-002229,2026-01-01T00:00:00Z,2025-12-12T15:50:20Z,email,incident,integrations,webhook_failure,Medium,24.0,12.2,25.5,open,"",false,engineering,"",16,Pro,Scotland,35-44,F,"Shopify webhook not triggering.",Neutral,"","webhook; shopify; connector; integration"
ND-2025-002230,2026-01-01T00:00:00Z,2025-12-13T09:10:05Z,email,service_request,account_admin,org_settings,Low,48.0,30.5,52.0,solved,answered,false,operations,"",2,Free,South East,18-24,M,"Change organization name.",Neutral,"","organization; settings; admin"
ND-2025-002231,2026-01-01T00:00:00Z,2025-12-13T11:45:15Z,in_app,incident,bug,browser_compatibility,Medium,24.0,10.0,22.5,solved,fixed,false,engineering,"",8,Standard,West Midlands,45-54,F,"Widgets look broken on Firefox.",Neutral,4,"firefox; browser; ui; widget"
ND-2025-002232,2026-01-01T00:00:00Z,2025-12-13T13:20:44Z,email,service_request,account_admin,account_closure,High,8.0,2.1,7.5,solved,fixed,false,operations,"",25,Pro,North West,35-44,M,"Urgent cancellation request.",Negative,"","closure; admin; subscription"
ND-2025-002233,2026-01-01T00:00:00Z,2025-12-14T08:55:12Z,email,service_request,billing_payments,refund_request,Medium,24.0,6.8,18.5,solved,fixed,true,billing,billing,1,Standard,London,25-34,F,"Charged twice want refund.",Negative,1,"refund; duplicate_charge; payment"
ND-2025-002234,2026-01-01T00:00:00Z,2025-12-14T12:05:30Z,webchat,service_request,how_to_training,best_practice,Low,48.0,2.5,10.2,solved,answered,false,operations,"",4,Pro,East of England,35-44,M,"Best way to configure year-end reports?",Neutral,5,"best_practice; polaris; report; configuration"
ND-2025-002235,2026-01-01T00:00:00Z,2025-12-14T15:30:00Z,email,incident,performance_outage,degraded_performance,High,8.0,4.5,9.0,solved,fixed,false,engineering,"",45,Enterprise,London,45-54,F,"System is sluggish when running large reports.",Negative,3,"slow; latency; polaris; report"
ND-2025-002236,2026-01-01T00:00:00Z,2025-12-15T09:00:22Z,email,service_request,account_admin,account_closure,Medium,24.0,5.0,20.1,solved,fixed,false,operations,"",12,Standard,South West,25-34,M,"Cancelling service thanks.",Neutral,"","closure; admin; other"
ND-2025-002237,2026-01-01T00:00:00Z,2025-12-15T10:20:11Z,phone,incident,access_permissions,sso_setup,Urgent,4.0,1.0,3.5,solved,fixed,false,operations,"",10,Enterprise,Scotland,35-44,F,"Okta SSO configuration failing for new users.",Negative,4,"okta; sso; orbit_id; configuration"
ND-2025-002238,2026-01-01T00:00:00Z,2025-12-15T13:40:55Z,email,service_request,data_reporting,timezone_confusion,Low,48.0,20.5,40.2,solved,answered,false,data,"",5,Standard,Wales,45-54,M,"Report timestamps are in UTC need GMT.",Neutral,"","timezone; report; polaris; configuration"
ND-2025-002239,2026-01-01T00:00:00Z,2025-12-15T16:15:30Z,webchat,service_request,account_admin,account_closure,High,8.0,1.5,5.5,solved,fixed,false,billing,"",3,Free,London,18-24,F,"Stop emails and delete account.",Negative,3,"closure; admin; email_prefs"
ND-2025-002240,2026-01-01T00:00:00Z,2025-12-16T08:10:45Z,email,incident,integrations,api_auth_error,Medium,24.0,8.2,25.5,open,"",false,engineering,"",22,Pro,North East,35-44,M,"Hubspot token invalid error.",Neutral,"","hubspot; token; api; connector"
ND-2025-002241,2026-01-01T00:00:00Z,2025-12-16T09:35:12Z,in_app,service_request,billing_payments,credit_card,High,8.0,2.5,6.0,solved,fixed,false,billing,"",14,Standard,Yorkshire,45-54,F,"Update card for Jan payment.",Neutral,5,"credit_card; payment; subscription"
ND-2025-002242,2026-01-01T00:00:00Z,2025-12-16T11:50:00Z,email,service_request,account_admin,account_closure,Medium,24.0,5.8,21.0,solved,fixed,false,operations,"",6,Pro,South East,25-34,M,"We are moving to a different provider please close account.",Neutral,"","closure; admin; subscription"
ND-2025-002243,2026-01-01T00:00:00Z,2025-12-16T14:25:33Z,webchat,incident,bug,ui_glitch,Low,48.0,10.5,45.5,solved,duplicate,false,engineering,"",9,Standard,East Midlands,35-44,F,"Menu bar overlaps the Polaris chart.",Neutral,"","ui; glitch; polaris; chart"
ND-2025-002244,2026-01-01T00:00:00Z,2025-12-16T15:40:10Z,email,service_request,account_admin,gdpr_request,Medium,24.0,12.0,23.5,solved,answered,false,security,"",2,Free,London,25-34,M,"GDPR deletion request.",Neutral,5,"gdpr; privacy; admin; closure"
ND-2025-002245,2026-01-01T00:00:00Z,2025-12-17T09:05:22Z,email,service_request,account_admin,account_closure,Urgent,4.0,1.2,3.8,solved,fixed,false,operations,"",35,Enterprise,North West,45-54,F,"Terminate contract ND-ENT-882 immediately.",Neutral,"","closure; admin; contract"
ND-2025-002246,2026-01-01T00:00:00Z,2025-12-17T10:45:55Z,phone,incident,performance_outage,database_slow,Urgent,4.0,0.5,2.5,solved,fixed,true,engineering,engineering,55,Enterprise,London,35-44,M,"Reports timing out for the CEO.",Negative,2,"timeout; slow; database; polaris"
ND-2025-002247,2026-01-01T00:00:00Z,2025-12-17T13:15:11Z,email,service_request,data_reporting,export_issue,Medium,24.0,4.5,22.0,solved,workaround,false,data,"",11,Pro,South West,25-34,F,"Cannot export Widget A to image.",Neutral,4,"export; widget; polaris; bug"
ND-2025-002248,2026-01-01T00:00:00Z,2025-12-17T16:00:30Z,webchat,service_request,account_admin,account_closure,Medium,24.0,3.2,19.5,solved,fixed,false,operations,"",8,Standard,Scotland,35-44,M,"Cancel account.",Neutral,"","closure; admin; other"
ND-2025-002249,2026-01-01T00:00:00Z,2025-12-18T08:20:45Z,email,service_request,billing_payments,invoice_error,High,8.0,2.8,7.2,solved,fixed,false,billing,"",17,Pro,Wales,45-54,F,"Invoice dated 2026 generated too early.",Neutral,3,"invoice; payment; error"
ND-2025-002250,2026-01-01T00:00:00Z,2025-12-18T09:50:12Z,in_app,service_request,account_admin,account_closure,Medium,24.0,6.0,20.5,solved,fixed,false,operations,"",4,Standard,Northern Ireland,25-34,M,"Need to shut down this workspace.",Neutral,5,"closure; admin; organization"
ND-2025-002251,2026-01-01T00:00:00Z,2025-12-18T11:10:05Z,email,incident,integrations,mapping_error,Medium,24.0,15.2,26.0,open,"",false,engineering,"",13,Pro,London,35-44,F,"Salesforce fields not mapping correctly to Polaris.",Neutral,"","mapping_error; salesforce; polaris; connector"
ND-2025-002252,2026-01-01T00:00:00Z,2025-12-18T14:30:33Z,webchat,service_request,how_to_training,documentation_clarification,Low,48.0,1.5,5.2,solved,answered,false,operations,"",1,Free,South East,18-24,M,"Help with widget setup.",Neutral,"","how_to; widget; setup; docs"
ND-2025-002253,2026-01-01T00:00:00Z,2025-12-18T16:45:20Z,email,service_request,account_admin,account_closure,High,8.0,2.5,6.8,solved,fixed,false,operations,"",21,Pro,Yorkshire,45-54,F,"Urgent closure request avoid Jan charge.",Negative,4,"closure; admin; billing; subscription"
ND-2025-002254,2026-01-01T00:00:00Z,2025-12-19T09:00:00Z,email,service_request,data_reporting,missing_data,Medium,24.0,5.1,18.2,solved,fixed,false,data,"",7,Standard,West Midlands,35-44,M,"Missing data points in year end report.",Negative,3,"missing_data; report; polaris; kpi"
ND-2025-002255,2026-01-01T00:00:00Z,2025-12-19T10:15:45Z,webchat,service_request,account_admin,account_closure,Medium,24.0,3.5,19.0,solved,fixed,false,operations,"",5,Standard,London,25-34,F,"Close account.",Neutral,"","closure; admin; user_management"
ND-2025-002256,2026-01-01T00:00:00Z,2025-12-19T11:40:11Z,in_app,incident,bug,broken_link,Low,48.0,12.5,45.1,solved,fixed,false,engineering,"",12,Pro,East of England,35-44,M,"Link to help center gives 404.",Neutral,5,"404; broken_link; help_center; bug"
ND-2025-002257,2026-01-01T00:00:00Z,2025-12-19T13:25:30Z,email,service_request,account_admin,data_retention,Low,48.0,22.0,40.5,solved,answered,false,operations,"",26,Enterprise,London,45-54,F,"Confirming data deletion policy post-closure.",Neutral,5,"retention; policy; admin; closure"
ND-2025-002258,2026-01-01T00:00:00Z,2025-12-19T15:10:55Z,phone,incident,access_permissions,password_reset,Urgent,4.0,0.3,1.2,solved,fixed,false,operations,"",8,Standard,North West,55-64,M,"Cannot reset password for Orbit ID.",Negative,2,"password; orbit_id; login; reset"
ND-2025-002259,2026-01-01T00:00:00Z,2025-12-19T16:50:22Z,email,service_request,account_admin,account_closure,Medium,24.0,4.8,21.5,solved,fixed,false,operations,"",15,Pro,South West,25-34,F,"Please cancel our Northstar subscription.",Neutral,4,"closure; admin; subscription"
ND-2025-002260,2026-01-01T00:00:00Z,2025-12-01T09:12:33Z,email,service_request,billing_payments,vat_receipt,Low,48.0,40.1,49.2,solved,answered,false,billing,"",10,Standard,East Midlands,35-44,M,"Copy of Nov VAT invoice.",Neutral,5,"vat; invoice; payment"
ND-2025-002261,2026-01-01T00:00:00Z,2025-12-01T14:45:10Z,webchat,incident,performance_outage,spinner,High,8.0,2.1,5.5,solved,fixed,false,engineering,"",3,Free,London,18-24,F,"Infinite spinner on login.",Negative,2,"spinner; login; slow; bug"
ND-2025-002262,2026-01-01T00:00:00Z,2025-12-02T08:30:50Z,email,service_request,account_admin,account_closure,Medium,24.0,7.5,23.0,solved,fixed,false,operations,"",12,Standard,Scotland,45-54,M,"Closing business please cancel.",Neutral,"","closure; admin; other"
ND-2025-002263,2026-01-01T00:00:00Z,2025-12-02T11:20:15Z,in_app,service_request,how_to_training,onboarding_help,Low,48.0,2.5,8.5,solved,answered,false,operations,"",1,Pro,Wales,25-34,F,"New user onboarding guide needed.",Neutral,5,"onboarding; training; docs; help_center"
ND-2025-002264,2026-01-01T00:00:00Z,2025-12-03T09:55:22Z,email,incident,bug,regression_after_update,High,8.0,3.0,7.8,solved,fixed,false,engineering,"",20,Enterprise,London,35-44,M,"Filters broken after yesterday's update.",Negative,3,"regression; filter; bug; polaris"
ND-2025-002265,2026-01-01T00:00:00Z,2025-12-03T13:40:05Z,webchat,service_request,account_admin,account_closure,Medium,24.0,5.2,20.0,solved,fixed,false,operations,"",9,Standard,North East,25-34,F,"Cancel service.",Neutral,"","closure; admin; subscription"
ND-2025-002266,2026-01-01T00:00:00Z,2025-12-03T16:15:45Z,email,service_request,data_reporting,export_issue,Medium,24.0,8.5,22.1,solved,workaround,false,data,"",14,Pro,South East,45-54,M,"PDF export cuts off the bottom of the chart.",Negative,4,"export; pdf; chart; bug"
ND-2025-002267,2026-01-01T00:00:00Z,2025-12-04T08:50:11Z,phone,incident,access_permissions,role_assignment,High,8.0,1.5,4.5,solved,fixed,false,operations,"",5,Standard,London,35-44,F,"Admin permissions not saving for new user.",Negative,3,"admin; role_assignment; settings; bug"
ND-2025-002268,2026-01-01T00:00:00Z,2025-12-04T11:30:33Z,email,service_request,account_admin,account_closure,Urgent,4.0,0.8,3.2,solved,fixed,false,operations,"",30,Enterprise,Yorkshire,45-54,M,"Urgent cancellation contract ending.",Neutral,"","closure; admin; contract; enterprise_tier"
ND-2025-002269,2026-01-01T00:00:00Z,2025-12-05T09:10:20Z,webchat,incident,integrations,rate_limit_hit,Medium,24.0,6.2,21.5,solved,explained,false,engineering,"",8,Pro,North West,25-34,F,"API Rate limit error on Xero connector.",Negative,4,"rate_limit_hit; xero; api; connector"
ND-2025-002270,2026-01-01T00:00:00Z,2025-12-05T14:05:55Z,email,service_request,other,spam,Low,72.0,60.5,65.0,solved,cancelled,false,operations,"",0,Free,London,35-44,M,"Cheap SEO services for you.",Neutral,"","spam; miscellaneous"
ND-2025-002271,2026-01-01T00:00:00Z,2025-12-06T10:25:12Z,email,service_request,account_admin,account_closure,Medium,24.0,4.5,19.2,solved,fixed,false,operations,"",11,Standard,South West,25-34,F,"Cancel subscription.",Neutral,"","closure; admin; subscription"
ND-2025-002272,2026-01-01T00:00:00Z,2025-12-06T13:50:45Z,in_app,service_request,billing_payments,plan_change_billing,Medium,24.0,15.5,28.0,solved,fixed,false,billing,"",6,Pro,East Midlands,35-44,M,"Upgrade to Enterprise for 2026.",Neutral,5,"upgrade; enterprise_tier; subscription"
ND-2025-002273,2026-01-01T00:00:00Z,2025-12-07T09:15:30Z,email,incident,security_privacy,vulnerability_disclosure,Urgent,4.0,0.5,2.1,solved,fixed,true,security,security,42,Enterprise,London,45-54,F,"Potential vulnerability in login form.",Negative,5,"vulnerability; security; login; orbit_id"
ND-2025-002274,2026-01-01T00:00:00Z,2025-12-07T12:40:10Z,webchat,service_request,account_admin,account_closure,Medium,24.0,3.8,18.5,solved,fixed,false,operations,"",2,Standard,Scotland,18-24,M,"I want to delete my account.",Neutral,"","closure; admin; user_management"
ND-2025-002275,2026-01-01T00:00:00Z,2025-12-08T08:55:22Z,email,service_request,data_reporting,report_permissions,Low,48.0,22.5,45.2,solved,answered,false,data,"",16,Pro,Northern Ireland,35-44,F,"Shared report asking for login.",Neutral,4,"report; permissions; login; polaris"
ND-2025-002276,2026-01-01T00:00:00Z,2025-12-08T11:15:05Z,phone,incident,bug,app_crash,High,8.0,1.2,4.8,solved,fixed,false,engineering,"",7,Standard,London,25-34,M,"Mobile app crashes on launch.",Negative,3,"mobile; crash; bug; app"
ND-2025-002277,2026-01-01T00:00:00Z,2025-12-08T15:30:45Z,email,service_request,account_admin,account_closure,Medium,24.0,5.5,22.0,solved,fixed,false,operations,"",13,Pro,West Midlands,35-44,F,"Cancelling before the next billing cycle.",Neutral,"","closure; admin; billing"
ND-2025-002278,2026-01-01T00:00:00Z,2025-12-09T09:40:11Z,webchat,service_request,billing_payments,duplicate_charge,High,8.0,2.5,6.5,solved,fixed,false,billing,"",4,Standard,South East,25-34,M,"Double billing on my card.",Negative,2,"duplicate_charge; credit_card; payment"
ND-2025-002279,2026-01-01T00:00:00Z,2025-12-09T12:20:33Z,email,service_request,account_admin,notification_settings,Low,48.0,25.0,46.0,solved,answered,false,operations,"",9,Pro,North East,45-54,F,"Stop sending me marketing emails.",Neutral,5,"notifications; email_prefs; admin"
ND-2025-002280,2026-01-01T00:00:00Z,2025-12-10T08:10:55Z,email,service_request,account_admin,account_closure,Medium,24.0,6.2,24.1,solved,fixed,false,operations,"",18,Standard,South West,35-44,M,"Closing account.",Neutral,"","closure; admin; other"
ND-2025-002281,2026-01-01T00:00:00Z,2025-12-10T10:35:20Z,in_app,incident,integrations,third_party_outage,High,8.0,1.8,5.0,solved,answered,false,engineering,"",25,Enterprise,London,25-34,F,"Salesforce is down affecting Northstar sync.",Neutral,4,"salesforce; outage; connector; sync"
ND-2025-002282,2026-01-01T00:00:00Z,2025-12-10T14:50:12Z,email,service_request,how_to_training,examples_needed,Low,48.0,12.5,35.0,solved,answered,false,operations,"",2,Free,Yorkshire,18-24,M,"Examples of marketing dashboards.",Neutral,"","examples; polaris; dashboard; training"
ND-2025-002283,2026-01-01T00:00:00Z,2025-12-11T09:05:45Z,email,service_request,account_admin,account_closure,High,8.0,2.2,7.5,solved,fixed,false,operations,"",33,Enterprise,Wales,45-54,F,"Terminate account ND-ENT-991.",Neutral,"","closure; admin; contract"
ND-2025-002284,2026-01-01T00:00:00Z,2025-12-11T11:30:22Z,webchat,incident,performance_outage,latency_spike,Medium,24.0,5.5,19.2,solved,fixed,false,engineering,"",11,Pro,East Midlands,35-44,M,"Very slow to load Polaris boards.",Negative,3,"latency; slow; loading; polaris"
ND-2025-002285,2026-01-01T00:00:00Z,2025-12-11T15:15:10Z,email,service_request,billing_payments,vat_receipt,Low,48.0,30.2,49.5,solved,answered,false,billing,"",5,Standard,Scotland,25-34,F,"VAT receipt for Dec.",Neutral,5,"vat; invoice; payment"
ND-2025-002286,2026-01-01T00:00:00Z,2025-12-12T08:40:33Z,email,service_request,account_admin,account_closure,Medium,24.0,4.8,21.0,solved,fixed,false,operations,"",8,Standard,London,35-44,M,"Cancellation request.",Neutral,"","closure; admin; subscription"
ND-2025-002287,2026-01-01T00:00:00Z,2025-12-12T10:55:00Z,phone,incident,access_permissions,mfa_reset,Urgent,4.0,0.5,1.8,solved,fixed,false,operations,"",12,Pro,North West,45-54,F,"MFA code not arriving for Orbit ID.",Negative,2,"mfa; orbit_id; login; 2fa"
ND-2025-002288,2026-01-01T00:00:00Z,2025-12-12T13:20:45Z,email,service_request,data_reporting,delayed_refresh,Medium,24.0,8.5,23.5,solved,explained,false,data,"",19,Enterprise,South East,25-34,M,"Data refresh is 4 hours behind.",Negative,4,"refresh; delay; polaris; data"
ND-2025-002289,2026-01-01T00:00:00Z,2025-12-13T09:30:11Z,email,service_request,account_admin,account_closure,Medium,24.0,6.0,22.2,solved,fixed,false,operations,"",6,Standard,East of England,35-44,F,"Closing account thanks.",Neutral,"","closure; admin; other"
ND-2025-002290,2026-01-01T00:00:00Z,2025-12-13T12:10:55Z,webchat,incident,bug,ui_glitch,Low,48.0,15.5,42.0,solved,fixed,false,engineering,"",4,Pro,London,25-34,M,"Text overlapping on dashboard.",Neutral,5,"ui; glitch; polaris; bug"
ND-2025-002291,2026-01-01T00:00:00Z,2025-12-13T16:45:22Z,email,service_request,billing_payments,dunning,High,8.0,3.5,7.8,solved,fixed,false,billing,"",15,Standard,South West,45-54,F,"Received dunning email but I paid.",Negative,2,"dunning; payment; invoice; error"
ND-2025-002292,2026-01-01T00:00:00Z,2025-12-14T08:20:30Z,email,service_request,account_admin,account_closure,Medium,24.0,5.2,20.5,solved,fixed,false,operations,"",22,Pro,Yorkshire,35-44,M,"Cancel subscription effective immediately.",Neutral,"","closure; admin; subscription"
ND-2025-002293,2026-01-01T00:00:00Z,2025-12-14T11:05:12Z,in_app,service_request,how_to_training,feature_how_to,Low,48.0,1.8,6.5,solved,answered,false,operations,"",3,Free,London,18-24,F,"How do I change chart colors?",Neutral,5,"how_to; polaris; chart; configuration"
ND-2025-002294,2026-01-01T00:00:00Z,2025-12-15T09:15:45Z,email,service_request,account_admin,account_closure,Urgent,4.0,1.5,3.8,solved,fixed,false,operations,"",40,Enterprise,North East,45-54,M,"Urgent close account avoid auto renew.",Neutral,"","closure; admin; contract; renewal"
ND-2025-002295,2026-01-01T00:00:00Z,2025-12-15T13:30:10Z,webchat,incident,performance_outage,intermittent_errors,High,8.0,2.2,5.5,solved,fixed,false,engineering,"",10,Pro,Scotland,25-34,F,"Getting random errors when saving.",Negative,3,"error; save; glitch; bug"
ND-2025-002296,2026-01-01T00:00:00Z,2025-12-16T08:50:22Z,email,service_request,data_reporting,export_issue,Medium,24.0,5.8,19.5,solved,workaround,false,data,"",14,Standard,West Midlands,35-44,M,"Excel export is formatted wrong.",Negative,4,"export; excel; csv; polaris"
ND-2025-002297,2026-01-01T00:00:00Z,2025-12-16T11:10:55Z,email,service_request,account_admin,account_closure,Medium,24.0,4.5,21.2,solved,fixed,false,operations,"",7,Standard,London,25-34,F,"Cancel my account.",Neutral,"","closure; admin; user_management"
ND-2025-002298,2026-01-01T00:00:00Z,2025-12-16T14:45:33Z,phone,incident,access_permissions,domain_verification,Medium,24.0,3.2,18.0,solved,fixed,false,operations,"",5,Pro,South East,45-54,M,"Domain verification failed for SSO.",Neutral,5,"domain; verification; sso; orbit_id"
ND-2025-002299,2026-01-01T00:00:00Z,2025-12-17T09:25:12Z,email,service_request,account_admin,account_closure,Medium,24.0,6.5,23.5,solved,fixed,false,operations,"",28,Enterprise,Wales,35-44,F,"Requesting account termination.",Neutral,"","closure; admin; organization"
