case_id,snapshot_at,created_at,channel,case_type,category,subcategory,priority,sla_target_hours,first_response_time_hours,resolution_time_hours,status,resolution_code,escalated,assigned_team,escalation_team,customer_tenure_months,plan_tier,region_uk,age_band,gender,case_summary,sentiment,csat_score,tags
ND-2025-001032,2026-01-01T00:00:00Z,2025-06-11T08:15:35Z,email,incident,bug,broken_link,Low,48.0,45.5,47.8,solved,fixed,FALSE,support,"",4,Free,South West,25-34,F,"Link to help center in the footer gives a 404 error",Neutral,"",bug;404;help_center
ND-2025-001033,2026-01-01T00:00:00Z,2025-06-11T10:30:22Z,webchat,service_request,how_to_training,best_practice,Low,48.0,3.2,"",pending,"",FALSE,support,"",16,Pro,Yorkshire,35-44,M,"Advice on best way to visualize recurring revenue in Polaris",Positive,"",best_practice;polaris;visualization
ND-2025-001034,2026-01-01T00:00:00Z,2025-06-11T13:55:10Z,phone,incident,access_permissions,role_assignment,Medium,24.0,12.1,23.5,solved,fixed,FALSE,support,"",5,Standard,London,45-54,F,"Cannot assign admin role to my colleague getting error",Negative,3,role_assignment;admin;error
ND-2025-001035,2026-01-01T00:00:00Z,2025-06-11T16:10:55Z,email,service_request,account_admin,data_retention,Low,48.0,35.5,"",open,"",FALSE,support,"",21,Enterprise,North East,55-64,M,"Policy on data retention if we cancel our sub",Neutral,"",retention;closure;policy
ND-2025-001036,2026-01-01T00:00:00Z,2025-06-12T09:20:40Z,webchat,incident,data_reporting,export_issue,Medium,24.0,4.8,25.2,solved,workaround,FALSE,data,"",9,Pro,North West,25-34,F,"PDF export of the board looks corrupted images missing",Negative,"",export;pdf;bug;polaris
ND-2025-001037,2026-01-01T00:00:00Z,2025-06-12T11:45:25Z,email,incident,integrations,mapping_error,High,8.0,7.2,"",open,"",TRUE,engineering,engineering,38,Standard,South East,35-44,M,"Field mapping for HubSpot deals is incorrect in Northstar",Negative,"",mapping_error;hubspot;connector;data
ND-2025-001038,2026-01-01T00:00:00Z,2025-06-12T14:05:15Z,in_app,incident,security_privacy,vulnerability_disclosure,Urgent,4.0,0.5,3.8,solved,fixed,TRUE,security,security,50,Enterprise,London,45-54,F,"Potential XSS vulnerability found in search bar",Negative,"",vulnerability;security;bug
ND-2025-001039,2026-01-01T00:00:00Z,2025-06-13T08:50:50Z,email,service_request,other,partnership_request,Low,48.0,40.2,"",on_hold,"",FALSE,support,"",0,Free,Scotland,35-44,M,"Would like to discuss reseller partnership opportunities",Positive,"",partnership;sales;inquiry
ND-2025-001040,2026-01-01T00:00:00Z,2025-06-13T10:15:35Z,webchat,service_request,billing_payments,vat_receipt,Low,48.0,2.1,3.5,solved,answered,FALSE,billing,"",14,Pro,East of England,25-34,F,"Need a VAT receipt for the last 3 invoices please",Neutral,5,vat;invoice;receipt
ND-2025-001041,2026-01-01T00:00:00Z,2025-06-13T13:30:20Z,email,incident,performance_outage,intermittent_errors,High,8.0,5.5,10.2,solved,fixed,FALSE,engineering,"",26,Standard,Wales,45-54,M,"Getting random errors when clicking between tabs",Negative,"",error;bug;glitch
ND-2025-001042,2026-01-01T00:00:00Z,2025-06-13T15:55:05Z,phone,incident,bug,mobile_issue,Medium,24.0,22.8,"",open,"",FALSE,engineering,"",7,Pro,London,55-64,F,"App crashes on iOS when I try to open a widget",Negative,"",mobile;app_crash;widget;ios
ND-2025-001043,2026-01-01T00:00:00Z,2025-06-14T09:40:40Z,webchat,service_request,how_to_training,examples_needed,Low,48.0,6.5,"",pending,"",FALSE,support,"",3,Free,West Midlands,25-34,M,"Can you show me examples of good SaaS dashboards",Positive,"",examples_needed;dashboard;best_practice
ND-2025-001044,2026-01-01T00:00:00Z,2025-06-14T11:05:25Z,email,incident,access_permissions,domain_verification,Medium,24.0,18.5,26.1,solved,fixed,FALSE,support,"",11,Pro,South West,35-44,F,"Cannot verify our domain for SSO setup txt record added",Neutral,"",domain;sso;verification;orbit_id
ND-2025-001045,2026-01-01T00:00:00Z,2025-06-14T14:20:10Z,in_app,service_request,account_admin,notification_settings,Low,48.0,41.2,"",open,"",FALSE,support,"",20,Standard,Yorkshire,45-54,M,"Too many emails want to turn off marketing blasts",Negative,"",notifications;email_prefs;settings
ND-2025-001046,2026-01-01T00:00:00Z,2025-06-15T08:10:55Z,email,incident,data_reporting,delayed_refresh,Medium,24.0,12.5,"",on_hold,"",TRUE,data,engineering,35,Enterprise,London,55-64,F,"Data isn't refreshing automatically every hour as promised",Negative,"",refresh;delayed_refresh;polaris;sync
ND-2025-001047,2026-01-01T00:00:00Z,2025-06-15T10:35:40Z,webchat,incident,integrations,timeout_error,High,8.0,4.2,6.8,solved,duplicate,FALSE,engineering,"",23,Pro,North East,25-34,M,"Connector timed out while syncing large dataset",Negative,"",timeout;connector;sync;error
ND-2025-001048,2026-01-01T00:00:00Z,2025-06-15T13:00:25Z,email,service_request,security_privacy,penetration_test_report,High,8.0,7.8,"",open,"",FALSE,security,"",60,Enterprise,Scotland,35-44,F,"Our compliance team needs your latest pen test summary",Neutral,"",penetration_test;security;compliance
ND-2025-001049,2026-01-01T00:00:00Z,2025-06-16T09:15:10Z,phone,service_request,other,wrong_number,Low,48.0,0.5,0.8,solved,cancelled,FALSE,support,"",0,Free,East Midlands,65+,M,"Sorry thought this was the dentist",Neutral,"",wrong_number;other
ND-2025-001050,2026-01-01T00:00:00Z,2025-06-16T11:40:55Z,webchat,service_request,billing_payments,dunning,Urgent,4.0,0.3,2.5,solved,fixed,FALSE,billing,"",5,Standard,South East,25-34,F,"Account suspended due to failed payment card expired",Negative,"",dunning;payment;credit_card;locked_out
ND-2025-001051,2026-01-01T00:00:00Z,2025-06-16T14:05:40Z,email,incident,performance_outage,login_service_down,Urgent,4.0,1.5,"",new,"",TRUE,engineering,security,42,Pro,London,35-44,M,"Orbit ID service is completely down nobody can log in",Negative,"",orbit_id;login;outage;down
ND-2025-001052,2026-01-01T00:00:00Z,2025-06-17T08:25:30Z,in_app,incident,bug,regression_after_update,High,8.0,6.2,"",open,"",FALSE,engineering,"",17,Pro,North West,45-54,F,"Latest update broke the filtering on my main board",Negative,"",regression;update;filter;bug
ND-2025-001053,2026-01-01T00:00:00Z,2025-06-17T10:50:15Z,email,service_request,how_to_training,troubleshooting_steps,Low,48.0,30.5,"",pending,"",FALSE,support,"",8,Standard,Northern Ireland,25-34,M,"Need steps to debug why my csv upload failed",Neutral,"",troubleshooting;csv;how_to;upload
ND-2025-001054,2026-01-01T00:00:00Z,2025-06-17T13:15:05Z,webchat,incident,access_permissions,mfa_reset,Medium,24.0,2.5,4.2,solved,fixed,FALSE,support,"",29,Pro,South West,35-44,F,"Lost my phone need to reset MFA for Orbit ID",Neutral,5,mfa;reset;orbit_id;2fa
ND-2025-001055,2026-01-01T00:00:00Z,2025-06-17T15:40:50Z,email,service_request,account_admin,audit_log_request,Medium,24.0,20.1,"",open,"",FALSE,support,"",48,Enterprise,London,45-54,M,"Need audit logs for user activity in May",Neutral,"",audit_log;security;admin
ND-2025-001056,2026-01-01T00:00:00Z,2025-06-18T09:00:35Z,phone,incident,data_reporting,report_permissions,Medium,24.0,15.2,"",on_hold,"",FALSE,data,"",12,Standard,Wales,25-34,F,"Shared report says access denied for my team",Negative,"",permissions;report;access_denied
ND-2025-001057,2026-01-01T00:00:00Z,2025-06-18T11:25:20Z,webchat,incident,integrations,oauth_token_issue,High,8.0,3.8,"",new,"",FALSE,engineering,"",24,Pro,Yorkshire,35-44,M,"OAuth token for Salesforce invalid keeps popping up",Negative,"",oauth;token;salesforce;connector
ND-2025-001058,2026-01-01T00:00:00Z,2025-06-18T14:50:10Z,email,service_request,security_privacy,session_timeout,Low,48.0,42.5,45.1,solved,answered,FALSE,security,"",6,Free,East of England,55-64,F,"Session times out too fast can we extend it",Neutral,"",session_timeout;settings;security
ND-2025-001059,2026-01-01T00:00:00Z,2025-06-19T08:15:55Z,in_app,service_request,other,miscellaneous,Low,48.0,2.2,2.8,solved,answered,FALSE,support,"",2,Standard,North East,18-24,M,"Where are you based",Neutral,"",inquiry;other
ND-2025-001060,2026-01-01T00:00:00Z,2025-06-19T10:40:40Z,webchat,service_request,billing_payments,pricing_query,Low,48.0,1.8,2.5,solved,answered,FALSE,billing,"",15,Pro,London,35-44,F,"Clarification on Enterprise tier pricing per seat",Neutral,4,pricing;enterprise_tier;seat_limit
ND-2025-001061,2026-01-01T00:00:00Z,2025-06-19T13:05:25Z,email,incident,performance_outage,full_outage,Urgent,4.0,0.9,"",open,"",TRUE,engineering,engineering,55,Enterprise,South East,45-54,M,"System completely down 503 error everywhere",Negative,"",down;crash;503_error;outage
ND-2025-001062,2026-01-01T00:00:00Z,2025-06-19T15:30:10Z,phone,incident,bug,screen_freeze,Medium,24.0,18.2,"",pending,"",FALSE,engineering,"",10,Standard,Scotland,25-34,F,"Screen freezes when I drag a widget to new spot",Negative,"",screen_freeze;ui;widget;bug
ND-2025-001063,2026-01-01T00:00:00Z,2025-06-20T09:10:55Z,webchat,service_request,how_to_training,configuration,Low,48.0,5.5,"",open,"",FALSE,support,"",4,Pro,West Midlands,35-44,M,"Configuring custom domain for the dashboard help",Neutral,"",configuration;domain;dashboard;setup
ND-2025-001064,2026-01-01T00:00:00Z,2025-06-20T11:35:40Z,email,incident,access_permissions,password_reset,Medium,24.0,20.5,22.1,solved,fixed,FALSE,support,"",30,Enterprise,London,45-54,F,"Password reset email not arriving",Negative,2,password;email;reset;orbit_id
ND-2025-001065,2026-01-01T00:00:00Z,2025-06-20T14:00:25Z,in_app,service_request,account_admin,account_closure,Low,48.0,12.2,"",on_hold,"",TRUE,support,billing,18,Standard,East Midlands,25-34,M,"Thinking of cancelling need to know process",Neutral,"",closure;retention;account
ND-2025-001066,2026-01-01T00:00:00Z,2025-06-21T08:25:10Z,email,incident,data_reporting,incorrect_filtering,Medium,24.0,16.5,"",open,"",FALSE,data,"",7,Pro,North West,35-44,F,"Date filter shows wrong range on PDF export",Negative,"",filter;pdf;export;bug
ND-2025-001067,2026-01-01T00:00:00Z,2025-06-21T10:50:55Z,webchat,incident,integrations,third_party_outage,High,8.0,2.8,5.5,solved,answered,FALSE,engineering,"",22,Standard,South West,25-34,M,"Xero API is down is this affecting Northstar",Neutral,"",xero;api;outage;third_party
ND-2025-001068,2026-01-01T00:00:00Z,2025-06-21T13:15:40Z,email,service_request,security_privacy,gdpr_request,Medium,24.0,22.1,"",pending,"",FALSE,security,"",13,Pro,London,45-54,F,"Requesting data portability file for GDPR",Neutral,"",gdpr;compliance;data
ND-2025-001069,2026-01-01T00:00:00Z,2025-06-22T09:40:25Z,phone,service_request,other,inquiry,Low,48.0,1.5,1.8,solved,answered,FALSE,support,"",1,Free,Yorkshire,18-24,M,"Do you offer discounts for startups",Positive,5,inquiry;sales;pricing
ND-2025-001070,2026-01-01T00:00:00Z,2025-06-22T12:05:10Z,webchat,service_request,billing_payments,invoice_error,Medium,24.0,6.2,"",open,"",FALSE,billing,"",19,Pro,North East,35-44,F,"Invoice address is still showing old office",Neutral,"",invoice;address;settings
ND-2025-001071,2026-01-01T00:00:00Z,2025-06-22T14:30:55Z,email,incident,performance_outage,latency,High,8.0,4.5,15.2,solved,fixed,FALSE,engineering,"",34,Enterprise,London,45-54,M,"Extreme latency when loading historical data",Negative,"",latency;slow;loading;data
ND-2025-001072,2026-01-01T00:00:00Z,2025-06-23T08:55:40Z,in_app,incident,bug,mobile_issue,Medium,24.0,23.5,"",pending,"",FALSE,engineering,"",9,Standard,Scotland,25-34,F,"Mobile view cuts off the right side of charts",Negative,"",mobile;ui;chart;bug
ND-2025-001073,2026-01-01T00:00:00Z,2025-06-23T11:20:25Z,email,service_request,how_to_training,feature_how_to,Low,48.0,35.2,40.1,solved,answered,FALSE,support,"",5,Free,Wales,35-44,M,"How do I share a read only link to the board",Neutral,4,how_to;share;dashboard
ND-2025-001074,2026-01-01T00:00:00Z,2025-06-23T13:45:10Z,webchat,incident,access_permissions,account_locked,Urgent,4.0,0.6,1.2,solved,fixed,FALSE,support,"",40,Pro,East of England,45-54,F,"Admin account locked cannot access settings urgent",Negative,1,locked_out;admin;urgent
ND-2025-001075,2026-01-01T00:00:00Z,2025-06-23T16:10:55Z,email,service_request,account_admin,user_add_remove,Low,48.0,18.5,"",open,"",FALSE,support,"",12,Standard,South East,25-34,M,"Add new user to the team please",Neutral,"",user_management;admin;add
ND-2025-001076,2026-01-01T00:00:00Z,2025-06-24T09:35:40Z,phone,incident,data_reporting,missing_data,Medium,24.0,10.2,"",new,"",FALSE,data,"",8,Pro,London,35-44,F,"June data missing from the overview widget",Negative,"",missing_data;widget;polaris;month_end
ND-2025-001077,2026-01-01T00:00:00Z,2025-06-24T12:00:25Z,webchat,incident,integrations,api_auth_error,High,8.0,5.1,8.5,solved,fixed,FALSE,engineering,"",27,Enterprise,West Midlands,45-54,M,"API Auth failing with 403 Forbidden suddenly",Negative,"",api;auth;403;error
ND-2025-001078,2026-01-01T00:00:00Z,2025-06-24T14:25:10Z,email,service_request,security_privacy,suspicious_activity,Urgent,4.0,1.2,"",open,"",TRUE,security,security,16,Pro,North West,25-34,F,"Strange login attempt reported from China",Negative,"",suspicious_login;security;alert
ND-2025-001079,2026-01-01T00:00:00Z,2025-06-25T08:50:55Z,in_app,service_request,other,sales_inquiry,Low,48.0,2.5,3.2,solved,answered,FALSE,support,"",0,Free,Yorkshire,18-24,M,"Price for 10 users",Neutral,"",sales;pricing;inquiry
ND-2025-001080,2026-01-01T00:00:00Z,2025-06-25T11:15:40Z,webchat,service_request,billing_payments,subscription,Medium,24.0,4.8,"",open,"",FALSE,billing,"",11,Standard,East Midlands,35-44,F,"Cancel my subscription at end of term",Negative,"",subscription;cancel;billing
ND-2025-001081,2026-01-01T00:00:00Z,2025-06-25T13:40:25Z,email,incident,performance_outage,spinner,High,8.0,6.5,"",pending,"",FALSE,engineering,"",32,Pro,London,45-54,M,"Just seeing a spinner when I load the main board",Negative,"",spinner;loading;freeze;polaris
ND-2025-001082,2026-01-01T00:00:00Z,2025-06-25T16:05:10Z,phone,incident,bug,export_bug,Medium,24.0,15.2,"",new,"",FALSE,engineering,"",6,Standard,South West,25-34,F,"CSV export is formatting dates weirdly",Neutral,"",csv;export;bug;date_format
ND-2025-001083,2026-01-01T00:00:00Z,2025-06-26T09:30:55Z,webchat,service_request,how_to_training,permissions_explainer,Low,48.0,8.2,"",open,"",FALSE,support,"",14,Pro,Northern Ireland,35-44,M,"Explain the difference between editor and viewer roles",Neutral,"",roles;permissions;help
ND-2025-001084,2026-01-01T00:00:00Z,2025-06-26T11:55:40Z,email,incident,access_permissions,sso_setup,Medium,24.0,19.5,25.2,solved,fixed,FALSE,support,"",50,Enterprise,London,45-54,F,"SSO certificate expired need to update",Negative,4,sso;certificate;orbit_id;admin
ND-2025-001085,2026-01-01T00:00:00Z,2025-06-26T14:20:25Z,in_app,service_request,account_admin,billing_contact_update,Low,48.0,10.5,"",open,"",FALSE,billing,"",3,Standard,Wales,25-34,M,"Update billing email",Neutral,"",email_prefs;billing;admin
ND-2025-001086,2026-01-01T00:00:00Z,2025-06-27T08:45:10Z,email,incident,data_reporting,widget,Medium,24.0,14.2,"",on_hold,"",FALSE,data,"",21,Pro,South East,35-44,F,"Revenue widget showing duplicate values",Negative,"",widget;duplicate;bug;polaris
ND-2025-001087,2026-01-01T00:00:00Z,2025-06-27T11:10:55Z,webchat,incident,integrations,json,High,8.0,3.5,"",new,"",FALSE,engineering,"",18,Pro,Scotland,25-34,M,"JSON parsing error from custom API connector",Negative,"",json;api;connector;error
ND-2025-001088,2026-01-01T00:00:00Z,2025-06-27T13:35:40Z,phone,service_request,security_privacy,vulnerability,Urgent,4.0,0.8,2.2,solved,answered,TRUE,security,security,44,Enterprise,London,45-54,F,"Found a vulnerability in your login page",Negative,"",vulnerability;security;bug
ND-2025-001089,2026-01-01T00:00:00Z,2025-06-28T09:00:25Z,email,service_request,other,spam,Low,72.0,65.5,70.1,solved,cancelled,FALSE,support,"",0,Free,North East,55-64,M,"SEO proposal",Neutral,"",spam;other
ND-2025-001090,2026-01-01T00:00:00Z,2025-06-28T11:25:10Z,webchat,service_request,billing_payments,refund,Medium,24.0,5.5,"",open,"",FALSE,billing,"",7,Standard,West Midlands,25-34,F,"Refund for unused seats please",Neutral,"",refund;seats;billing
ND-2025-001091,2026-01-01T00:00:00Z,2025-06-28T13:50:55Z,email,incident,performance_outage,500_error,Urgent,4.0,1.2,"",pending,"",TRUE,engineering,engineering,25,Pro,London,35-44,M,"500 error when accessing the main dashboard",Negative,"",500_error;crash;dashboard
ND-2025-001092,2026-01-01T00:00:00Z,2025-06-29T09:15:40Z,in_app,incident,bug,ui_glitch,Low,48.0,25.2,"",open,"",FALSE,engineering,"",10,Standard,East of England,25-34,F,"Font looks weird on the settings page",Neutral,"",ui;glitch;font
ND-2025-001093,2026-01-01T00:00:00Z,2025-06-29T11:40:25Z,webchat,service_request,how_to_training,video_tutorial,Low,48.0,2.5,4.2,solved,answered,FALSE,support,"",2,Free,South West,18-24,M,"Do you have a video on setting up SQL connectors",Positive,5,video_tutorial;sql;connector;setup
ND-2025-001094,2026-01-01T00:00:00Z,2025-06-29T14:05:10Z,email,incident,access_permissions,invite,Medium,24.0,18.8,"",on_hold,"",FALSE,support,"",33,Pro,North West,45-54,F,"Invite emails are going to spam folder",Negative,"",invite;email;spam;issue
ND-2025-001095,2026-01-01T00:00:00Z,2025-06-30T08:30:55Z,phone,service_request,account_admin,audit_log,Medium,24.0,12.5,"",new,"",FALSE,support,"",55,Enterprise,London,55-64,M,"Need full audit log export for Q2",Neutral,"",audit_log;export;admin
ND-2025-001096,2026-01-01T00:00:00Z,2025-06-30T10:55:40Z,webchat,incident,data_reporting,currency,Medium,24.0,7.2,"",open,"",FALSE,data,"",15,Standard,Yorkshire,25-34,F,"Currency symbol is showing Dollar instead of Pound",Negative,"",currency;bug;polaris
ND-2025-001097,2026-01-01T00:00:00Z,2025-06-30T13:20:25Z,email,incident,integrations,sync,High,8.0,5.5,9.8,solved,fixed,FALSE,engineering,"",29,Pro,South East,35-44,M,"Sync is stuck at 99 percent for hours",Negative,3,sync;stuck;connector;loading
ND-2025-001098,2026-01-01T00:00:00Z,2025-06-30T15:45:10Z,in_app,service_request,security_privacy,gdpr,Medium,24.0,15.5,"",pending,"",FALSE,security,"",20,Pro,London,45-54,F,"Confirming data server location for GDPR",Neutral,"",gdpr;location;server
